ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
8012,Hitech City,Bike,5,3.0,381.0,6.0,M,7,1064,0
4236,Hitech City,Car,4,5.0,369.0,3.0,M,10,4616,1
4182,Hitech City,Bike,4,,253.5,2.0,F,10,4248,0
2395,Gachibowli,Bike,4,,340.5,3.0,M,65,3984,1
533,Masab Tank,Car,4,3.0,288.0,3.0,F,43,3498,1
2302,Khairtabad,Bike,4,5.0,169.5,3.0,F,52,1741,1
4399,Gachibowli,Auto,3,,304.5,,M,7,4977,1
3491,Masab Tank,Bike,3,1.0,384.0,,F,3,4398,1
852,Hitech City,Bike,4,,255.0,,F,57,1533,1
2130,Hitech City,Bike,4,4.0,247.5,,M,21,1727,1
5930,Hitech City,Bike,4,,207.0,5.0,M,10,5401,0
7112,Hitech City,Car,5,3.0,402.0,5.0,F,10,1660,0
3601,Gachibowli,Bike,3,,367.5,,M,1,5363,0
9876,Hitech City,Auto,5,1.0,205.5,5.0,F,8,4584,0
10553,Masab Tank,Auto,3,1.0,277.5,2.0,F,9,4316,0
3671,Masab Tank,Bike,4,2.0,252.0,,M,1,5154,0
250,Khairtabad,Car,5,5.0,241.5,5.0,F,54,1511,1
10681,Gachibowli,Car,5,3.0,198.0,3.0,M,7,4462,1
610,Khairtabad,Bike,4,,237.0,3.0,M,11,1224,1
2927,Masab Tank,Bike,3,1.0,403.5,3.0,M,47,3033,1
9584,Hitech City,Car,3,2.0,217.5,2.0,M,3,4409,0
8940,Hitech City,Bike,4,3.0,312.0,3.0,F,7,4525,1
3673,Gachibowli,Car,4,1.0,376.5,3.0,F,4,4374,1
3308,Hitech City,Bike,5,,231.0,2.0,M,8,4006,0
5947,Gachibowli,Bike,4,,255.0,6.0,M,6,4998,0
4272,Hitech City,Bike,3,1.0,210.0,3.0,M,6,4488,1
4962,Hitech City,Bike,3,3.0,343.5,2.0,F,1,5670,0
3023,Masab Tank,Auto,4,2.0,316.5,2.0,F,39,2520,1
4657,Gachibowli,Auto,3,1.0,277.5,3.0,M,7,5474,1
4750,Khairtabad,Bike,5,5.0,348.0,3.0,F,5,5338,0
1989,Secunderabad,Bike,4,4.0,378.0,6.0,M,44,2676,1
402,Hitech City,Car,3,2.0,325.5,2.0,M,19,2992,1
4290,Hitech City,Bike,3,,388.5,8.0,F,6,5939,0
5852,Hitech City,Bike,4,5.0,301.5,,F,2,4657,0
3341,Masab Tank,Bike,4,3.0,279.0,2.0,M,7,4947,1
6731,Masab Tank,Bike,3,,241.5,2.0,M,9,4623,0
480,Hitech City,Bike,3,5.0,268.5,5.0,M,56,1113,1
6700,Khairtabad,Car,5,2.0,259.5,2.0,F,10,4741,0
9726,Hitech City,Auto,4,1.0,228.0,5.0,M,8,5711,0
10409,Masab Tank,Auto,6,4.0,402.0,4.0,M,9,1793,0
819,Secunderabad,Auto,3,4.0,393.0,2.0,M,15,3287,1
2957,Masab Tank,Bike,5,5.0,319.5,2.0,M,12,2522,1
10051,Gachibowli,Bike,4,,249.0,5.0,M,8,4493,0
5100,Hitech City,Bike,3,5.0,412.5,3.0,M,6,5148,0
9009,Secunderabad,Bike,6,2.0,195.0,5.0,M,3,5654,0
8148,Hitech City,Bike,3,3.0,300.0,,F,2,4777,1
4048,Khairtabad,Bike,4,3.0,226.5,3.0,F,8,4025,1
548,Hitech City,Auto,5,4.0,367.5,5.0,M,6,3592,1
1386,Hitech City,Auto,3,5.0,249.0,2.0,M,45,1665,1
7564,Khairtabad,Bike,4,5.0,412.5,5.0,F,6,4450,0
7760,Hitech City,Bike,7,5.0,379.5,4.0,M,10,1166,1
524,Hitech City,Car,3,1.0,232.5,3.0,F,47,1193,1
2572,Khairtabad,Bike,4,,318.0,4.0,M,21,1014,1
6248,Hitech City,Bike,3,1.0,265.5,4.0,F,6,5037,1
7456,Khairtabad,Bike,5,,385.5,5.0,F,8,1409,0
4076,Hitech City,Bike,2,3.0,342.0,3.0,M,5,4663,0
7594,Khairtabad,Bike,5,3.0,225.0,4.0,F,1,5211,0
8647,Gachibowli,Auto,4,5.0,349.5,6.0,M,8,1176,0
5455,Gachibowli,Car,5,5.0,198.0,2.0,F,1,4233,0
2594,Hitech City,Car,3,2.0,210.0,3.0,F,42,1465,1
10419,Secunderabad,Auto,5,3.0,405.0,5.0,F,1,1568,1
6036,Hitech City,Auto,5,2.0,195.0,4.0,F,1,1877,0
10600,Khairtabad,Bike,3,1.0,339.0,,F,8,5000,0
9632,Hitech City,Bike,6,4.0,438.0,4.0,M,8,1779,1
1437,Secunderabad,Bike,4,3.0,213.0,6.0,M,6,1459,1
6007,Gachibowli,Car,6,,366.0,4.0,F,1,1317,1
6670,Khairtabad,Bike,3,1.0,399.0,5.0,M,1,5459,0
7668,Hitech City,Auto,7,2.0,408.0,4.0,F,8,1816,0
10150,Khairtabad,Auto,5,1.0,364.5,5.0,M,8,1732,0
3683,Masab Tank,Car,5,5.0,261.0,3.0,F,9,5969,1
9092,Hitech City,Bike,4,3.0,376.5,5.0,M,2,1482,0
583,Gachibowli,Bike,2,5.0,216.0,3.0,M,61,1313,1
4283,Masab Tank,Bike,3,1.0,213.0,2.0,F,5,4728,0
6078,Hitech City,Bike,3,2.0,198.0,4.0,F,3,4512,0
4986,Hitech City,Bike,6,,228.0,2.0,F,3,1340,0
8636,Hitech City,Auto,6,2.0,364.5,4.0,M,4,1768,0
1645,Gachibowli,Auto,3,,271.5,3.0,M,45,3786,1
2248,Khairtabad,Bike,3,2.0,309.0,2.0,M,3,2261,1
1245,Secunderabad,Auto,4,2.0,204.0,2.0,F,17,1285,1
2521,Gachibowli,Bike,4,4.0,243.0,,M,12,1583,1
6166,Khairtabad,Auto,5,5.0,400.5,3.0,M,9,4775,1
4678,Khairtabad,Bike,3,2.0,331.5,3.0,F,7,5477,0
6069,Secunderabad,Bike,4,1.0,336.0,4.0,F,5,4887,0
5634,Hitech City,Auto,4,4.0,304.5,3.0,M,8,4443,0
6787,Gachibowli,Bike,5,2.0,355.5,4.0,M,5,5623,1
5601,Secunderabad,Car,3,1.0,348.0,2.0,M,4,5806,1
387,Secunderabad,Car,3,1.0,376.5,3.0,M,42,3698,1
1661,Masab Tank,Auto,4,4.0,210.0,3.0,F,4,1467,1
5274,Hitech City,Bike,6,,370.5,4.0,M,1,1668,0
1141,Gachibowli,Bike,4,1.0,390.0,2.0,M,2,2980,1
9444,Hitech City,Car,5,2.0,387.0,5.0,M,3,1824,0
4432,Khairtabad,Bike,4,,385.5,3.0,M,8,5045,1
93,Secunderabad,Bike,4,4.0,262.5,2.0,F,7,1188,1
7260,Hitech City,Auto,4,4.0,387.0,2.0,F,5,4363,1
7096,Khairtabad,Bike,5,,292.5,6.0,M,5,5339,1
7752,Hitech City,Bike,4,,367.5,5.0,M,1,1472,0
1186,Khairtabad,Bike,2,,264.0,5.0,M,29,1254,1
10970,Hitech City,Auto,5,,351.0,5.0,M,7,1524,0
3884,Hitech City,Bike,3,4.0,357.0,3.0,F,8,5337,1
1754,Hitech City,Bike,3,2.0,276.0,5.0,F,26,3336,1
7329,Secunderabad,Bike,4,3.0,274.5,,F,8,5690,1
7707,Secunderabad,Bike,5,3.0,348.0,5.0,F,2,1057,1
5668,Khairtabad,Bike,4,,343.5,,F,1,4869,0
8878,Khairtabad,Bike,6,5.0,403.5,4.0,F,7,1249,1
446,Hitech City,Bike,4,4.0,283.5,2.0,F,18,2955,1
9949,Gachibowli,Bike,5,5.0,325.5,,M,5,1616,0
1079,Masab Tank,Car,3,,408.0,3.0,M,48,3780,1
7926,Hitech City,Car,4,1.0,312.0,2.0,F,5,5707,1
2049,Secunderabad,Car,3,,277.5,2.0,F,49,3864,1
1821,Secunderabad,Bike,4,3.0,301.5,2.0,F,18,3461,1
2520,Hitech City,Bike,2,4.0,334.5,3.0,F,19,3356,1
7106,Hitech City,Car,6,,417.0,,F,8,1967,0
5956,Khairtabad,Bike,3,4.0,229.5,3.0,F,9,5474,0
10197,Secunderabad,Bike,5,,364.5,6.0,M,9,1348,0
7441,Gachibowli,Bike,5,,310.5,2.0,M,3,4083,0
9374,Hitech City,Bike,4,2.0,294.0,5.0,M,5,4994,0
1755,Secunderabad,Car,6,,390.0,4.0,M,10,2756,1
4344,Hitech City,Bike,4,4.0,306.0,2.0,F,9,4462,0
8718,Hitech City,Bike,5,1.0,289.5,6.0,F,4,5964,0
9815,Masab Tank,Bike,4,,196.5,3.0,F,10,4625,0
8764,Khairtabad,Auto,3,2.0,385.5,2.0,F,9,5085,1
4433,Masab Tank,Bike,4,4.0,214.5,2.0,F,3,5630,1
1983,Secunderabad,Bike,4,5.0,201.0,4.0,M,36,1191,1
3766,Khairtabad,Bike,4,4.0,370.5,2.0,F,6,5833,1
10621,Gachibowli,Bike,4,3.0,234.0,3.0,F,8,4701,1
3476,Hitech City,Bike,6,,150.0,5.0,F,7,5668,1
9347,Masab Tank,Bike,3,2.0,258.0,3.0,F,8,4982,1
5211,Secunderabad,Auto,5,4.0,181.5,5.0,F,4,4814,0
1363,Gachibowli,Car,4,5.0,349.5,3.0,F,43,3856,1
6028,Khairtabad,Auto,4,1.0,367.5,,F,8,1923,0
9799,Gachibowli,Bike,5,5.0,315.0,6.0,M,3,5051,0
6373,Gachibowli,Bike,3,,234.0,4.0,M,5,4661,1
6481,Gachibowli,Bike,5,4.0,333.0,3.0,F,10,4663,0
2857,Gachibowli,Car,2,,192.0,,F,53,1530,1
5973,Secunderabad,Bike,3,3.0,397.5,3.0,F,3,5986,1
4712,Hitech City,Bike,4,2.0,358.5,3.0,F,5,5978,0
5259,Secunderabad,Bike,7,3.0,465.0,4.0,M,8,1860,1
8904,Hitech City,Auto,6,5.0,462.0,4.0,F,7,1078,0
7572,Hitech City,Bike,4,,286.5,3.0,M,2,5189,0
7547,Masab Tank,Auto,5,5.0,256.5,3.0,F,6,4209,1
7691,Masab Tank,Bike,4,4.0,210.0,,F,2,5481,0
5916,Hitech City,Bike,5,5.0,277.5,3.0,M,5,4520,1
332,Hitech City,Bike,4,3.0,210.0,,F,46,1072,1
8060,Hitech City,Car,5,2.0,286.5,4.0,F,3,5578,0
1569,Secunderabad,Bike,3,2.0,261.0,3.0,M,4,1337,1
10782,Hitech City,Bike,4,2.0,400.5,,F,2,1307,1
9576,Hitech City,Car,5,,298.5,3.0,M,6,5547,1
7443,Secunderabad,Bike,4,1.0,219.0,,M,7,4576,0
616,Khairtabad,Bike,4,1.0,265.5,4.0,F,33,1049,1
9227,Masab Tank,Bike,4,,370.5,2.0,M,7,4955,1
10081,Gachibowli,Bike,4,,333.0,,M,6,4733,0
4743,Secunderabad,Bike,3,5.0,400.5,2.0,M,2,5062,1
7824,Hitech City,Auto,3,5.0,385.5,3.0,M,4,5196,1
5227,Gachibowli,Bike,4,,346.5,2.0,F,1,5917,1
6769,Gachibowli,Bike,4,1.0,150.0,6.0,M,6,5841,0
1719,Secunderabad,Bike,4,,267.0,3.0,M,22,1907,1
8765,Masab Tank,Auto,4,1.0,234.0,2.0,M,4,5225,0
8338,Khairtabad,Car,5,4.0,406.5,5.0,M,4,1320,0
9618,Hitech City,Bike,4,4.0,223.5,3.0,F,2,4241,1
3924,Hitech City,Bike,4,2.0,226.5,4.0,F,5,5469,0
1993,Gachibowli,Bike,4,2.0,258.0,3.0,M,1,1182,1
10954,Khairtabad,Car,4,,367.5,5.0,M,3,1496,1
8506,Khairtabad,Auto,5,1.0,274.5,6.0,F,2,5082,0
4994,Hitech City,Bike,3,,402.0,3.0,F,6,5603,0
10694,Hitech City,Auto,4,3.0,391.5,10.0,F,6,4347,1
1550,Hitech City,Bike,4,,201.0,3.0,F,37,1818,1
2546,Hitech City,Bike,3,5.0,274.5,2.0,F,10,2621,1
10949,Masab Tank,Car,5,4.0,343.5,5.0,F,3,1861,1
3445,Gachibowli,Bike,2,2.0,360.0,5.0,M,7,4138,1
21,Secunderabad,Bike,3,3.0,241.5,2.0,F,38,1521,1
6146,Hitech City,Car,3,,289.5,3.0,F,6,5302,0
6990,Hitech City,Auto,3,1.0,280.5,2.0,F,8,4292,1
8979,Secunderabad,Bike,5,4.0,286.5,4.0,M,8,4566,1
6131,Masab Tank,Bike,4,1.0,394.5,3.0,M,5,4782,0
1340,Hitech City,Bike,2,2.0,360.0,3.0,M,53,2980,1
5867,Masab Tank,Car,4,4.0,309.0,,M,8,4093,1
3321,Secunderabad,Bike,2,4.0,291.0,,F,4,4803,1
10023,Secunderabad,Bike,3,1.0,279.0,3.0,F,4,5515,1
1851,Secunderabad,Bike,3,4.0,304.5,3.0,M,18,3127,1
9079,Gachibowli,Bike,4,3.0,337.5,2.0,F,2,4169,1
7583,Masab Tank,Bike,4,4.0,367.5,2.0,F,2,4297,1
10092,Hitech City,Bike,4,2.0,301.5,2.0,M,6,5729,0
299,Masab Tank,Bike,4,2.0,220.5,4.0,M,52,1129,1
10907,Masab Tank,Bike,4,1.0,391.5,3.0,F,3,4673,1
7720,Khairtabad,Bike,5,,358.5,5.0,M,1,1239,0
6919,Gachibowli,Bike,6,1.0,381.0,4.0,F,6,1928,1
833,Masab Tank,Auto,2,3.0,376.5,3.0,F,2,3351,1
2037,Secunderabad,Car,4,2.0,258.0,2.0,M,23,1019,1
4225,Gachibowli,Car,2,,369.0,2.0,M,1,5374,1
6917,Masab Tank,Bike,7,,391.5,5.0,M,6,1334,0
216,Hitech City,Bike,2,,237.0,3.0,F,40,1722,1
1938,Hitech City,Bike,3,4.0,271.5,3.0,M,45,2486,1
7554,Hitech City,Bike,3,3.0,252.0,2.0,F,10,4583,1
8164,Khairtabad,Bike,5,1.0,219.0,,F,3,4345,1
9697,Gachibowli,Bike,7,,432.0,4.0,F,1,1269,1
10044,Hitech City,Bike,4,2.0,348.0,2.0,M,5,4907,0
573,Secunderabad,Bike,3,4.0,351.0,,M,46,3108,1
898,Khairtabad,Bike,3,,202.5,3.0,M,22,1378,1
4877,Masab Tank,Bike,4,,355.5,3.0,F,7,4785,0
3002,Hitech City,Car,3,,304.5,3.0,M,4,3114,1
10345,Gachibowli,Bike,4,3.0,270.0,2.0,M,7,5546,1
10361,Masab Tank,Bike,4,3.0,283.5,3.0,F,9,4825,0
8905,Gachibowli,Auto,6,4.0,405.0,4.0,F,10,1698,0
2541,Secunderabad,Bike,3,,210.0,2.0,F,30,1547,1
2459,Masab Tank,Car,2,,252.0,3.0,M,37,1717,1
1599,Secunderabad,Bike,3,5.0,289.5,3.0,F,57,3364,1
2164,Khairtabad,Bike,4,5.0,289.5,,M,33,2173,1
8516,Hitech City,Bike,3,,289.5,2.0,F,10,5776,0
5556,Hitech City,Bike,5,1.0,159.0,5.0,F,4,4180,0
8225,Masab Tank,Auto,3,,207.0,3.0,F,10,4327,1
2420,Hitech City,Bike,4,4.0,361.5,3.0,M,39,3798,1
8181,Secunderabad,Bike,3,,283.5,2.0,F,5,4738,0
4532,Hitech City,Auto,6,1.0,261.0,10.0,M,7,4287,0
6265,Gachibowli,Bike,6,4.0,366.0,,F,1,1179,1
3688,Khairtabad,Car,4,,357.0,3.0,M,4,5449,1
3486,Hitech City,Bike,4,,273.0,2.0,F,10,5638,0
367,Gachibowli,Bike,3,,183.0,3.0,F,15,1354,1
5452,Khairtabad,Bike,4,4.0,388.5,,M,7,4408,0
2407,Gachibowli,Bike,3,5.0,172.5,3.0,M,60,1122,1
3357,Secunderabad,Bike,4,3.0,244.5,8.0,F,6,5739,0
3746,Hitech City,Bike,3,,307.5,4.0,F,3,4426,0
4730,Hitech City,Bike,5,3.0,376.5,2.0,M,9,4458,0
10882,Khairtabad,Bike,3,2.0,184.5,4.0,F,10,5891,0
4146,Hitech City,Bike,2,5.0,184.5,,M,8,4042,0
7047,Secunderabad,Bike,3,4.0,262.5,3.0,M,8,4274,1
843,Secunderabad,Bike,4,2.0,211.5,3.0,M,34,1619,1
8763,Secunderabad,Car,3,4.0,348.0,5.0,M,9,5759,0
3463,Gachibowli,Bike,3,,406.5,2.0,M,6,4218,0
4567,Gachibowli,Bike,6,1.0,370.5,4.0,F,10,1783,0
2427,Secunderabad,Bike,3,,400.5,2.0,F,16,2913,1
5365,Gachibowli,Bike,4,1.0,300.0,2.0,M,5,5072,1
497,Masab Tank,Bike,4,2.0,324.0,3.0,F,12,2273,1
1633,Gachibowli,Car,3,,306.0,3.0,F,49,3225,1
2768,Hitech City,Bike,3,1.0,181.5,5.0,M,62,1505,1
9066,Hitech City,Bike,4,,394.5,3.0,M,4,4935,1
8757,Secunderabad,Car,3,1.0,231.0,,M,4,4631,0
8367,Secunderabad,Auto,5,,204.0,4.0,M,9,5469,0
4113,Secunderabad,Auto,5,4.0,214.5,5.0,F,5,4393,1
1512,Hitech City,Auto,4,4.0,310.5,3.0,M,20,2637,1
1738,Khairtabad,Bike,4,,216.0,2.0,M,35,1072,1
8608,Khairtabad,Car,6,5.0,412.5,4.0,F,6,1872,0
7901,Masab Tank,Bike,5,1.0,268.5,2.0,M,8,5198,1
3563,Masab Tank,Auto,3,1.0,304.5,3.0,F,3,4137,0
6360,Hitech City,Bike,4,5.0,276.0,3.0,F,9,5594,0
3978,Hitech City,Auto,5,5.0,382.5,,M,1,4604,1
2166,Hitech City,Car,3,1.0,265.5,2.0,M,38,1099,1
8109,Secunderabad,Bike,3,3.0,292.5,,M,1,4224,0
2574,Hitech City,Bike,3,5.0,247.5,3.0,M,33,1500,1
9312,Hitech City,Auto,3,2.0,306.0,2.0,M,8,4562,1
5471,Masab Tank,Car,6,,396.0,4.0,M,1,1039,1
4295,Masab Tank,Bike,3,,379.5,3.0,F,8,5857,0
1627,Gachibowli,Car,5,2.0,360.0,7.0,F,57,2708,1
9650,Hitech City,Bike,5,2.0,288.0,7.0,M,2,4045,1
9087,Secunderabad,Bike,6,3.0,327.0,6.0,M,8,5879,0
8920,Khairtabad,Auto,4,4.0,372.0,5.0,M,2,1651,0
8210,Hitech City,Car,4,3.0,228.0,4.0,F,4,5809,0
8262,Hitech City,Bike,4,2.0,355.5,,M,6,1734,1
4441,Gachibowli,Bike,3,2.0,229.5,3.0,F,3,5251,0
9472,Khairtabad,Bike,5,3.0,291.0,,M,7,5545,0
4093,Gachibowli,Car,6,1.0,190.5,3.0,F,8,5976,1
660,Hitech City,Car,5,3.0,207.0,2.0,M,13,1056,1
4469,Masab Tank,Bike,3,1.0,289.5,3.0,M,3,5154,0
1811,Masab Tank,Bike,4,2.0,411.0,2.0,M,11,3013,1
2734,Khairtabad,Car,4,5.0,381.0,3.0,M,29,3885,1
9873,Secunderabad,Auto,3,,241.5,,F,4,5629,0
7200,Hitech City,Bike,7,3.0,417.0,4.0,M,2,1038,1
7842,Hitech City,Bike,2,2.0,301.5,3.0,M,2,4865,1
1656,Hitech City,Auto,3,,235.5,2.0,F,62,1366,1
9488,Hitech City,Bike,4,2.0,324.0,3.0,M,2,4750,1
1463,Masab Tank,Bike,5,1.0,372.0,3.0,M,37,3830,1
6573,Secunderabad,Auto,7,5.0,453.0,4.0,M,3,1597,1
6778,Khairtabad,Bike,5,1.0,373.5,3.0,F,5,4392,0
9912,Hitech City,Bike,5,5.0,400.5,5.0,F,1,1352,1
2908,Khairtabad,Bike,3,2.0,207.0,2.0,F,46,1436,1
7516,Khairtabad,Car,5,,360.0,,M,7,1255,0
6434,Hitech City,Car,3,4.0,238.5,3.0,M,4,4756,1
1793,Masab Tank,Auto,3,,303.0,,M,20,3655,1
5744,Hitech City,Car,4,,363.0,2.0,F,2,5825,0
4458,Hitech City,Bike,3,3.0,261.0,,F,2,4221,0
4209,Secunderabad,Bike,4,2.0,336.0,3.0,F,3,5967,0
6729,Secunderabad,Auto,3,3.0,351.0,3.0,M,3,4405,0
2699,Masab Tank,Bike,4,3.0,403.5,3.0,F,7,2538,1
7909,Gachibowli,Bike,4,5.0,381.0,3.0,F,10,4148,0
4579,Gachibowli,Bike,4,,327.0,2.0,M,4,4104,1
4600,Khairtabad,Bike,5,3.0,334.5,2.0,F,9,5735,0
8216,Hitech City,Auto,3,3.0,237.0,2.0,M,7,4865,0
7466,Hitech City,Bike,4,1.0,352.5,5.0,M,9,1821,1
10019,Masab Tank,Bike,3,2.0,370.5,3.0,M,8,5194,0
6547,Gachibowli,Bike,6,3.0,430.5,,F,8,1850,1
3063,Secunderabad,Bike,6,4.0,325.5,5.0,F,7,3725,1
10788,Hitech City,Bike,4,,253.5,3.0,F,7,1897,0
8565,Secunderabad,Bike,3,2.0,289.5,2.0,M,3,4799,1
3745,Gachibowli,Bike,6,4.0,384.0,4.0,M,2,5021,0
7867,Gachibowli,Bike,6,5.0,417.0,5.0,F,2,4361,1
6465,Secunderabad,Bike,5,4.0,324.0,3.0,F,2,5404,1
901,Gachibowli,Bike,5,,379.5,6.0,M,59,2627,1
2985,Secunderabad,Bike,3,,409.5,6.0,M,6,1771,1
9406,Khairtabad,Bike,6,2.0,463.5,4.0,F,8,1930,0
3467,Masab Tank,Bike,4,,214.5,3.0,F,3,5062,1
4340,Hitech City,Bike,3,,324.0,3.0,F,10,4083,0
418,Khairtabad,Auto,5,5.0,199.5,3.0,M,63,1218,1
2926,Khairtabad,Bike,3,1.0,241.5,3.0,F,57,1918,1
5689,Gachibowli,Bike,5,1.0,405.0,4.0,F,7,5149,0
6656,Hitech City,Bike,4,5.0,408.0,2.0,F,1,5378,0
4145,Masab Tank,Bike,3,3.0,379.5,4.0,M,2,5040,1
5447,Masab Tank,Bike,4,1.0,354.0,3.0,F,4,4248,0
3639,Secunderabad,Bike,3,5.0,219.0,,F,7,4538,0
3447,Secunderabad,Bike,5,4.0,355.5,2.0,M,8,5600,1
1402,Khairtabad,Bike,3,,228.0,6.0,F,32,1158,1
9545,Masab Tank,Bike,3,3.0,223.5,2.0,M,8,4556,0
545,Masab Tank,Auto,4,2.0,270.0,3.0,F,47,1434,1
4626,Hitech City,Bike,4,4.0,276.0,3.0,F,2,5381,0
6622,Khairtabad,Bike,4,,351.0,3.0,F,4,5100,1
4306,Khairtabad,Bike,6,1.0,406.5,10.0,M,5,5459,0
7527,Secunderabad,Car,3,3.0,235.5,3.0,F,6,5187,0
10188,Hitech City,Bike,5,2.0,364.5,6.0,M,7,1752,0
9130,Khairtabad,Bike,3,1.0,337.5,4.0,F,10,4080,1
2956,Khairtabad,Bike,3,3.0,342.0,2.0,M,27,3473,1
4892,Hitech City,Bike,3,4.0,295.5,2.0,F,3,4865,0
3119,Masab Tank,Bike,2,4.0,273.0,4.0,M,1,3624,1
8898,Hitech City,Car,5,1.0,337.5,5.0,M,2,1812,0
2467,Gachibowli,Auto,6,1.0,189.0,3.0,F,37,1697,1
3444,Hitech City,Bike,4,1.0,370.5,2.0,F,7,5098,0
7522,Khairtabad,Car,2,2.0,370.5,3.0,F,9,4284,1
3757,Gachibowli,Bike,3,2.0,162.0,4.0,F,5,4787,0
7483,Gachibowli,Bike,4,2.0,394.5,5.0,F,5,1874,0
9297,Secunderabad,Car,4,4.0,192.0,,F,3,5459,0
4035,Secunderabad,Bike,5,4.0,340.5,2.0,M,3,5904,0
9397,Gachibowli,Bike,7,5.0,382.5,4.0,M,7,1104,0
8105,Masab Tank,Bike,2,2.0,328.5,2.0,M,8,4518,0
2107,Gachibowli,Bike,3,1.0,166.5,,F,8,1620,1
8230,Khairtabad,Auto,4,2.0,423.0,4.0,M,5,5422,1
2893,Gachibowli,Auto,3,,285.0,3.0,M,18,2715,1
10498,Khairtabad,Bike,2,3.0,204.0,3.0,M,10,4933,0
2458,Khairtabad,Car,5,2.0,205.5,,M,47,1023,1
3182,Hitech City,Bike,3,5.0,223.5,3.0,F,9,5412,0
4767,Secunderabad,Bike,5,,298.5,4.0,M,2,4902,1
9578,Hitech City,Car,3,,280.5,2.0,F,10,5064,1
7526,Hitech City,Car,4,3.0,261.0,3.0,F,3,4846,1
6643,Gachibowli,Bike,3,4.0,366.0,3.0,M,2,5389,0
164,Hitech City,Bike,5,2.0,411.0,3.0,M,6,3375,1
10697,Masab Tank,Auto,3,1.0,214.5,4.0,M,6,5474,0
2,Hitech City,Auto,4,5.0,324.0,2.0,M,59,3088,1
3781,Gachibowli,Bike,3,,346.5,2.0,F,8,5021,0
3574,Khairtabad,Auto,3,,214.5,4.0,M,5,5545,1
1353,Secunderabad,Car,4,1.0,243.0,2.0,F,47,1540,1
10564,Khairtabad,Auto,4,5.0,328.5,2.0,M,4,4197,1
2436,Hitech City,Bike,3,,310.5,2.0,F,37,2460,1
7713,Secunderabad,Bike,6,2.0,403.5,4.0,F,3,1665,0
3367,Gachibowli,Bike,5,4.0,409.5,3.0,F,2,5672,1
3655,Gachibowli,Bike,5,3.0,253.5,3.0,F,9,4289,1
7355,Masab Tank,Bike,3,,397.5,,F,8,5087,1
3554,Hitech City,Car,3,5.0,406.5,2.0,F,3,4878,0
2682,Hitech City,Bike,3,4.0,387.0,3.0,F,55,2777,1
10374,Hitech City,Bike,3,5.0,214.5,2.0,M,8,4754,1
7794,Hitech City,Car,3,5.0,361.5,3.0,F,5,4861,1
2200,Khairtabad,Auto,5,5.0,324.0,2.0,M,33,3202,1
5126,Hitech City,Bike,2,,309.0,5.0,F,7,5203,0
9493,Gachibowli,Bike,5,2.0,253.5,5.0,F,2,4542,0
7940,Hitech City,Car,4,1.0,231.0,10.0,M,10,5674,1
3006,Hitech City,Car,5,2.0,238.5,3.0,F,63,1675,1
9322,Khairtabad,Auto,3,2.0,283.5,3.0,F,2,4152,1
10360,Khairtabad,Bike,4,,307.5,4.0,F,2,4690,1
6659,Masab Tank,Bike,3,,375.0,4.0,F,3,5449,1
6559,Gachibowli,Car,5,,333.0,5.0,F,4,1311,0
2874,Hitech City,Auto,4,,349.5,2.0,M,39,2291,1
2201,Masab Tank,Auto,5,,174.0,5.0,F,56,1130,1
6352,Khairtabad,Bike,5,,324.0,4.0,F,9,5804,0
7406,Hitech City,Auto,5,3.0,337.5,5.0,F,6,1082,0
8835,Secunderabad,Bike,5,4.0,378.0,5.0,M,2,1847,1
5279,Masab Tank,Bike,6,4.0,447.0,4.0,M,9,1629,0
5897,Masab Tank,Auto,4,2.0,378.0,3.0,F,1,4176,0
7718,Hitech City,Bike,6,5.0,414.0,4.0,M,3,1136,0
1427,Masab Tank,Bike,6,,441.0,4.0,M,52,1667,1
8464,Khairtabad,Bike,4,1.0,303.0,2.0,M,10,5428,1
8139,Secunderabad,Bike,3,4.0,394.5,3.0,F,2,5741,1
3453,Secunderabad,Bike,5,,184.5,2.0,F,9,5497,0
8221,Gachibowli,Auto,4,4.0,402.0,3.0,M,10,4531,0
8560,Khairtabad,Bike,5,1.0,354.0,5.0,F,3,1699,0
2516,Hitech City,Bike,4,3.0,330.0,3.0,M,8,3342,1
9213,Secunderabad,Bike,4,,282.0,3.0,M,8,4125,0
7066,Khairtabad,Bike,2,3.0,394.5,4.0,M,9,5390,0
1682,Hitech City,Bike,2,1.0,181.5,,M,25,1124,1
6928,Khairtabad,Bike,6,4.0,424.5,4.0,F,8,1480,0
9330,Hitech City,Auto,5,,352.5,,M,5,4506,0
1361,Masab Tank,Car,5,,345.0,,F,36,3381,1
6277,Gachibowli,Car,6,5.0,424.5,4.0,M,2,1136,1
50,Hitech City,Bike,5,,324.0,,F,40,2146,1
2819,Masab Tank,Bike,3,,246.0,3.0,F,9,1803,1
7303,Gachibowli,Bike,3,4.0,340.5,4.0,F,9,5465,0
8995,Gachibowli,Bike,3,1.0,325.5,3.0,F,1,4177,1
366,Hitech City,Bike,3,2.0,351.0,3.0,M,39,2099,1
5421,Secunderabad,Bike,3,3.0,351.0,3.0,F,8,4839,1
4042,Khairtabad,Bike,5,5.0,364.5,2.0,M,9,4669,1
