ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
8818,Khairtabad,Bike,6,,205.5,8.0,F,6,5992,1
8820,Hitech City,Bike,5,4.0,363.0,5.0,M,1,1571,1
8825,Masab Tank,Bike,5,2.0,381.0,6.0,M,5,1885,0
8830,Khairtabad,Bike,4,4.0,391.5,5.0,F,2,1690,1
8833,Gachibowli,Bike,5,1.0,355.5,5.0,F,8,1150,1
8842,Khairtabad,Bike,7,,403.5,4.0,M,4,1118,1
8845,Gachibowli,Bike,4,5.0,312.0,,M,1,4039,0
8846,Hitech City,Bike,3,5.0,264.0,2.0,F,8,5597,1
8854,Khairtabad,Bike,4,,397.5,4.0,F,10,4575,1
8861,Masab Tank,Bike,7,1.0,460.5,4.0,M,4,1371,1
8864,Hitech City,Bike,6,2.0,457.5,4.0,M,2,1196,0
8866,Khairtabad,Bike,2,,387.0,5.0,F,6,1727,0
8871,Secunderabad,Bike,5,3.0,358.5,5.0,M,10,1784,0
8884,Khairtabad,Car,5,3.0,405.0,5.0,M,9,1764,1
8886,Hitech City,Car,6,,379.5,4.0,F,6,1961,0
8893,Gachibowli,Car,5,,334.5,5.0,F,6,1883,0
8906,Hitech City,Auto,5,3.0,357.0,5.0,M,1,1871,1
8919,Secunderabad,Auto,5,,361.5,5.0,F,2,1834,1
8922,Hitech City,Auto,4,5.0,375.0,5.0,M,6,1662,0
8926,Khairtabad,Bike,7,,387.0,4.0,F,3,1482,0
8929,Gachibowli,Bike,5,5.0,397.5,6.0,M,4,1937,1
8934,Hitech City,Bike,5,3.0,210.0,5.0,F,6,1823,0
8943,Secunderabad,Bike,3,1.0,399.0,3.0,F,8,4574,0
8946,Hitech City,Bike,4,1.0,256.5,2.0,F,1,5717,0
8954,Hitech City,Bike,2,2.0,147.0,5.0,M,10,4368,0
8956,Khairtabad,Bike,2,2.0,370.5,3.0,F,4,4686,1
8958,Hitech City,Bike,5,,273.0,4.0,M,5,4770,1
8967,Secunderabad,Bike,4,4.0,387.0,3.0,M,10,4958,1
8971,Gachibowli,Bike,4,5.0,370.5,2.0,F,9,4656,0
8980,Khairtabad,Bike,3,3.0,397.5,3.0,F,10,4093,1
8981,Masab Tank,Bike,4,3.0,373.5,3.0,M,4,4811,0
8985,Secunderabad,Bike,3,1.0,165.0,4.0,F,6,5474,1
8986,Khairtabad,Bike,4,3.0,402.0,2.0,F,4,5280,1
8987,Masab Tank,Bike,4,3.0,219.0,3.0,F,10,5372,0
8990,Hitech City,Bike,4,4.0,261.0,,F,1,4541,1
8993,Masab Tank,Bike,4,,243.0,2.0,F,9,5345,1
8994,Hitech City,Bike,3,,390.0,3.0,F,8,5215,0
8997,Secunderabad,Bike,4,,390.0,3.0,F,6,4221,0
9000,Hitech City,Bike,5,1.0,283.5,2.0,M,10,5248,0
9011,Masab Tank,Bike,4,2.0,315.0,,M,8,5672,1
9012,Hitech City,Bike,3,5.0,396.0,4.0,F,8,4324,0
9016,Khairtabad,Car,4,3.0,211.5,2.0,F,8,4331,0
9019,Gachibowli,Car,3,4.0,277.5,4.0,F,6,5322,0
9020,Hitech City,Car,4,1.0,361.5,3.0,M,6,5836,0
9028,Khairtabad,Car,3,4.0,234.0,3.0,M,4,4628,0
9029,Masab Tank,Car,4,,280.5,4.0,M,4,4757,0
9030,Hitech City,Car,6,3.0,256.5,3.0,F,1,4952,0
9033,Secunderabad,Car,4,5.0,270.0,4.0,F,10,5176,1
9035,Masab Tank,Car,3,1.0,243.0,4.0,F,4,5683,0
9039,Secunderabad,Auto,4,1.0,268.5,2.0,F,7,4605,0
9043,Gachibowli,Auto,3,5.0,357.0,2.0,F,8,5769,0
9050,Hitech City,Auto,3,4.0,357.0,2.0,M,5,4349,1
9052,Khairtabad,Auto,2,1.0,406.5,3.0,M,1,4537,0
9055,Gachibowli,Auto,5,5.0,253.5,3.0,M,2,5942,1
9058,Khairtabad,Auto,4,,292.5,3.0,M,7,4835,0
9060,Hitech City,Bike,3,,298.5,3.0,F,10,5768,1
9077,Masab Tank,Bike,3,2.0,313.5,3.0,M,5,4999,0
9084,Hitech City,Bike,4,5.0,349.5,3.0,F,7,5604,1
9085,Gachibowli,Bike,2,5.0,306.0,10.0,F,1,4709,0
9089,Masab Tank,Bike,3,4.0,337.5,4.0,M,10,4460,1
9108,Hitech City,Bike,5,2.0,294.0,,M,4,4868,1
9110,Hitech City,Bike,5,,346.5,2.0,F,7,5491,1
9114,Hitech City,Bike,5,,205.5,2.0,F,2,4077,1
9115,Gachibowli,Bike,3,1.0,373.5,2.0,F,1,5190,1
9123,Secunderabad,Bike,3,1.0,370.5,2.0,M,7,5557,0
9128,Hitech City,Bike,6,3.0,327.0,6.0,F,5,4352,1
9129,Secunderabad,Bike,3,1.0,375.0,3.0,F,7,4760,0
9133,Gachibowli,Bike,4,,376.5,5.0,F,7,1381,0
9143,Masab Tank,Bike,5,5.0,334.5,5.0,M,8,1132,0
9145,Gachibowli,Bike,5,3.0,402.0,5.0,M,5,1365,0
9149,Masab Tank,Bike,5,5.0,243.0,,M,8,1311,0
9151,Gachibowli,Bike,7,5.0,382.5,,F,9,1367,0
9152,Hitech City,Bike,6,2.0,429.0,4.0,M,6,1556,1
9158,Hitech City,Car,6,4.0,430.5,4.0,F,10,1811,1
9159,Secunderabad,Car,6,1.0,424.5,5.0,F,10,1304,1
9165,Secunderabad,Car,4,2.0,348.0,,M,3,1197,0
9168,Hitech City,Car,6,,390.0,,F,1,1883,0
9189,Secunderabad,Auto,5,5.0,328.5,5.0,M,6,1234,0
9194,Hitech City,Auto,7,4.0,396.0,4.0,M,6,1265,0
9197,Masab Tank,Bike,5,5.0,393.0,5.0,M,2,1304,0
9198,Hitech City,Bike,5,,382.5,6.0,F,1,5874,0
9201,Secunderabad,Bike,4,2.0,322.5,2.0,F,10,4061,1
9203,Masab Tank,Bike,4,5.0,204.0,2.0,M,4,5512,0
9204,Hitech City,Bike,3,4.0,337.5,4.0,F,9,5575,0
9207,Secunderabad,Bike,3,2.0,339.0,2.0,M,10,4254,0
9211,Gachibowli,Bike,5,1.0,372.0,,M,6,5081,1
9212,Hitech City,Bike,3,2.0,226.5,2.0,F,3,4759,0
9219,Secunderabad,Bike,3,3.0,336.0,4.0,M,10,4147,0
9224,Hitech City,Bike,4,5.0,211.5,2.0,F,10,5907,1
9233,Masab Tank,Bike,3,3.0,396.0,2.0,M,6,4102,0
9236,Hitech City,Bike,4,,364.5,3.0,M,3,5703,0
9250,Khairtabad,Bike,2,,342.0,2.0,F,2,5435,0
9252,Hitech City,Bike,5,5.0,334.5,3.0,F,3,4382,0
9253,Gachibowli,Bike,3,4.0,385.5,4.0,F,8,4780,0
9267,Secunderabad,Bike,3,3.0,325.5,,M,10,5439,0
9271,Gachibowli,Bike,3,1.0,226.5,,M,2,5016,0
9272,Hitech City,Bike,4,1.0,303.0,3.0,M,10,4454,0
9274,Khairtabad,Bike,3,,225.0,3.0,M,9,5852,0
9276,Hitech City,Bike,4,5.0,213.0,4.0,F,6,5027,0
9281,Masab Tank,Bike,4,3.0,324.0,4.0,M,3,4750,0
9283,Gachibowli,Bike,2,,288.0,3.0,M,4,5524,0
9284,Hitech City,Bike,3,4.0,277.5,2.0,M,5,4574,0
9291,Secunderabad,Car,3,2.0,268.5,3.0,M,9,5224,1
9295,Gachibowli,Car,4,2.0,325.5,2.0,M,4,5539,0
9306,Hitech City,Car,6,,298.5,4.0,F,1,5204,0
9307,Gachibowli,Car,4,1.0,396.0,4.0,F,6,4863,0
9309,Secunderabad,Car,4,4.0,232.5,3.0,F,6,5778,1
9315,Secunderabad,Auto,3,1.0,345.0,2.0,F,4,4387,1
9316,Khairtabad,Auto,5,4.0,390.0,4.0,M,4,5911,1
9318,Hitech City,Auto,5,,325.5,2.0,F,6,4120,1
9319,Gachibowli,Auto,4,2.0,328.5,3.0,F,9,5703,0
9327,Secunderabad,Auto,4,5.0,294.0,,F,2,5840,0
9332,Hitech City,Auto,4,5.0,250.5,4.0,M,3,4658,0
9335,Masab Tank,Bike,5,,363.0,4.0,F,5,5375,0
9338,Hitech City,Bike,4,3.0,276.0,7.0,M,5,5920,1
9340,Khairtabad,Bike,4,1.0,262.5,3.0,M,2,5861,0
9341,Masab Tank,Bike,3,,265.5,3.0,F,5,5941,0
9346,Khairtabad,Bike,4,1.0,235.5,2.0,F,7,4690,1
9352,Khairtabad,Bike,7,1.0,400.5,4.0,M,9,1261,1
9355,Gachibowli,Bike,6,4.0,414.0,,M,4,1662,1
9361,Gachibowli,Bike,7,,366.0,4.0,F,8,1477,1
9368,Hitech City,Bike,4,2.0,378.0,4.0,M,1,4705,1
9369,Secunderabad,Bike,3,,283.5,3.0,F,1,5896,1
9370,Khairtabad,Bike,5,3.0,238.5,3.0,M,7,5462,1
9373,Gachibowli,Bike,4,,406.5,4.0,M,9,5057,0
9375,Secunderabad,Bike,4,1.0,391.5,6.0,F,6,5861,0
9377,Masab Tank,Bike,5,4.0,352.5,4.0,M,10,4880,0
9379,Gachibowli,Bike,4,,250.5,4.0,M,2,5908,1
9381,Secunderabad,Bike,5,2.0,291.0,4.0,M,8,5650,1
9382,Khairtabad,Bike,5,3.0,363.0,4.0,F,8,4410,1
9384,Hitech City,Bike,5,4.0,235.5,7.0,M,3,4723,0
9396,Hitech City,Bike,6,3.0,382.5,4.0,M,6,1654,1
9401,Masab Tank,Bike,6,4.0,427.5,4.0,M,4,1244,1
9405,Secunderabad,Bike,6,1.0,424.5,5.0,F,5,1298,0
9407,Masab Tank,Bike,4,,411.0,5.0,F,5,1581,1
9411,Secunderabad,Bike,4,4.0,387.0,5.0,M,7,1261,1
9412,Khairtabad,Bike,5,,354.0,5.0,F,7,1137,0
9413,Masab Tank,Bike,6,,456.0,4.0,F,9,1401,0
9418,Khairtabad,Bike,6,3.0,429.0,,M,4,1169,0
9432,Hitech City,Car,6,,427.5,4.0,M,8,1028,1
9442,Khairtabad,Car,4,1.0,357.0,5.0,F,3,1913,0
9451,Gachibowli,Auto,7,,444.0,4.0,F,10,1033,0
9456,Hitech City,Auto,4,2.0,405.0,5.0,F,5,1747,1
9469,Gachibowli,Auto,4,,234.0,2.0,F,7,5938,0
9481,Gachibowli,Bike,3,5.0,276.0,2.0,M,3,4883,0
9492,Hitech City,Bike,3,5.0,234.0,2.0,F,8,5848,0
9501,Secunderabad,Bike,4,2.0,301.5,,F,4,4613,0
9503,Masab Tank,Bike,3,4.0,289.5,6.0,M,2,5584,0
9505,Gachibowli,Bike,4,4.0,376.5,3.0,F,9,5350,1
9508,Khairtabad,Bike,3,,379.5,3.0,M,4,4269,0
9512,Hitech City,Bike,4,5.0,256.5,3.0,F,10,4752,1
9513,Secunderabad,Bike,4,5.0,153.0,5.0,F,3,5767,0
9520,Khairtabad,Bike,2,2.0,151.5,,F,6,4196,0
9523,Gachibowli,Bike,3,1.0,199.5,4.0,F,6,5162,0
9528,Hitech City,Bike,4,,246.0,4.0,M,3,5318,1
9533,Masab Tank,Bike,2,,267.0,4.0,F,8,4620,0
9539,Masab Tank,Bike,3,2.0,318.0,3.0,M,10,4117,0
9544,Khairtabad,Bike,3,5.0,370.5,,F,7,4966,0
9546,Hitech City,Bike,3,,285.0,,F,9,5279,0
9548,Hitech City,Bike,3,2.0,229.5,4.0,M,7,4750,1
9556,Khairtabad,Bike,3,,343.5,,F,8,4549,0
9559,Gachibowli,Bike,3,5.0,235.5,4.0,F,2,4640,0
9561,Secunderabad,Bike,3,2.0,354.0,,M,2,4239,1
9564,Hitech City,Car,4,5.0,286.5,2.0,M,10,5068,1
9570,Hitech City,Car,3,,199.5,5.0,M,9,5744,1
9573,Secunderabad,Car,3,1.0,292.5,5.0,F,4,4034,0
9574,Khairtabad,Car,4,4.0,306.0,3.0,F,9,4757,0
9582,Hitech City,Car,4,4.0,420.0,3.0,M,5,5624,0
9585,Secunderabad,Car,6,5.0,372.0,3.0,F,3,5709,1
9589,Gachibowli,Auto,2,1.0,271.5,4.0,F,2,4747,0
9597,Secunderabad,Auto,4,3.0,265.5,3.0,F,7,4834,1
9601,Gachibowli,Auto,4,4.0,198.0,3.0,F,5,4613,0
9602,Hitech City,Auto,3,1.0,369.0,3.0,F,10,4707,1
9606,Hitech City,Auto,5,,382.5,,M,9,5609,0
9614,Hitech City,Bike,4,4.0,384.0,3.0,F,5,5399,0
9615,Secunderabad,Bike,5,1.0,264.0,6.0,M,9,4839,1
9617,Masab Tank,Bike,4,,408.0,2.0,M,1,5666,0
9622,Khairtabad,Bike,3,2.0,237.0,2.0,F,8,5907,0
9623,Masab Tank,Bike,5,2.0,399.0,10.0,M,9,4784,1
9626,Hitech City,Bike,7,4.0,451.5,,F,1,1150,0
9627,Secunderabad,Bike,4,2.0,412.5,5.0,M,5,1900,0
9629,Masab Tank,Bike,6,1.0,429.0,4.0,M,10,1177,1
9630,Hitech City,Bike,5,5.0,357.0,6.0,M,3,1351,0
9631,Gachibowli,Bike,7,1.0,450.0,4.0,F,10,1148,1
9635,Masab Tank,Bike,7,3.0,433.5,4.0,F,3,1037,1
9639,Secunderabad,Bike,4,4.0,210.0,2.0,M,6,4703,0
9641,Masab Tank,Bike,4,3.0,346.5,,M,8,4991,0
9642,Hitech City,Bike,3,,396.0,,M,6,5702,1
9644,Hitech City,Bike,5,,255.0,3.0,M,6,5226,0
9657,Secunderabad,Bike,7,2.0,451.5,4.0,M,1,1339,0
9662,Hitech City,Bike,7,,450.0,4.0,M,3,1070,1
9663,Secunderabad,Bike,6,4.0,438.0,4.0,F,1,1372,1
9666,Hitech City,Bike,7,5.0,433.5,,F,10,1074,1
9675,Secunderabad,Bike,6,5.0,402.0,4.0,M,2,1462,0
9684,Hitech City,Bike,4,1.0,351.0,5.0,M,3,1134,0
9689,Masab Tank,Bike,6,,400.5,4.0,M,1,1942,1
9690,Hitech City,Bike,7,1.0,451.5,4.0,F,6,1052,1
9693,Secunderabad,Bike,6,4.0,438.0,4.0,M,5,1793,0
9695,Masab Tank,Bike,6,,451.5,5.0,F,2,1452,1
9711,Secunderabad,Car,7,,396.0,4.0,F,2,1540,0
9719,Masab Tank,Car,3,4.0,385.5,5.0,M,10,4901,1
9731,Masab Tank,Auto,3,5.0,207.0,2.0,M,1,4881,1
9736,Khairtabad,Auto,5,,391.5,3.0,M,3,5303,1
9748,Khairtabad,Bike,5,4.0,246.0,3.0,M,9,5135,1
9757,Gachibowli,Bike,5,,202.5,3.0,F,10,5301,1
9761,Masab Tank,Bike,3,2.0,402.0,4.0,M,6,4415,0
9766,Khairtabad,Bike,4,,232.5,,F,6,5942,0
9767,Masab Tank,Bike,5,,273.0,4.0,F,9,5159,0
9768,Hitech City,Bike,5,5.0,186.0,,M,10,4331,0
9773,Masab Tank,Bike,2,1.0,351.0,,F,9,5075,0
9777,Secunderabad,Bike,3,1.0,288.0,3.0,M,4,4997,1
9782,Hitech City,Bike,3,,252.0,2.0,M,1,5097,1
9787,Gachibowli,Bike,4,4.0,270.0,3.0,M,3,5031,0
9789,Secunderabad,Bike,4,2.0,324.0,,M,10,4636,0
9791,Masab Tank,Bike,3,2.0,243.0,3.0,M,4,4812,1
9792,Hitech City,Bike,3,1.0,375.0,3.0,F,6,5832,0
9794,Hitech City,Bike,3,4.0,339.0,3.0,F,7,4411,1
9798,Hitech City,Bike,4,,334.5,,F,5,5654,0
9811,Gachibowli,Bike,3,1.0,348.0,2.0,F,3,4562,1
9816,Hitech City,Bike,4,,187.5,3.0,F,10,5883,0
9818,Hitech City,Bike,4,4.0,310.5,,F,1,4019,0
9823,Gachibowli,Bike,3,3.0,223.5,4.0,F,2,5282,0
9826,Khairtabad,Bike,3,3.0,198.0,2.0,F,8,5810,1
9832,Khairtabad,Bike,2,3.0,403.5,2.0,M,3,5976,0
9834,Hitech City,Bike,4,,199.5,2.0,F,10,4195,0
9837,Secunderabad,Bike,4,1.0,295.5,3.0,M,9,4917,0
9842,Hitech City,Car,5,4.0,312.0,,M,8,5098,0
9846,Hitech City,Car,4,1.0,241.5,3.0,M,3,4590,0
9853,Gachibowli,Car,3,2.0,325.5,,M,7,5910,0
9856,Khairtabad,Car,2,2.0,390.0,,F,6,4747,0
9857,Masab Tank,Car,4,4.0,277.5,2.0,F,1,4729,0
9865,Gachibowli,Auto,3,4.0,406.5,3.0,M,1,4444,1
9874,Khairtabad,Auto,3,,303.0,4.0,F,7,4458,0
9883,Gachibowli,Bike,6,5.0,402.0,4.0,F,1,1248,1
9886,Khairtabad,Bike,5,1.0,412.5,5.0,M,6,1156,1
9888,Hitech City,Bike,5,2.0,364.5,5.0,F,4,1385,0
9891,Secunderabad,Bike,3,4.0,370.5,3.0,F,4,5844,0
9897,Secunderabad,Bike,4,5.0,330.0,3.0,F,1,4912,1
9898,Khairtabad,Bike,3,5.0,330.0,3.0,F,5,4407,0
9899,Masab Tank,Bike,2,1.0,427.5,3.0,F,7,4999,0
9900,Hitech City,Bike,3,1.0,163.5,6.0,F,6,5457,1
9907,Gachibowli,Bike,6,2.0,259.5,3.0,F,4,5970,0
9913,Gachibowli,Bike,6,1.0,402.0,4.0,M,10,1958,0
9917,Masab Tank,Bike,6,,447.0,4.0,M,2,1648,0
9920,Hitech City,Bike,6,3.0,415.5,4.0,M,6,1623,1
9923,Masab Tank,Bike,7,1.0,381.0,4.0,F,5,1865,1
9924,Hitech City,Bike,5,4.0,394.5,5.0,M,8,1548,0
9925,Gachibowli,Bike,6,,400.5,4.0,M,10,1580,0
9935,Masab Tank,Bike,4,,411.0,6.0,M,10,1355,1
9938,Hitech City,Bike,7,,465.0,4.0,F,8,1601,1
9943,Gachibowli,Bike,4,4.0,399.0,6.0,F,2,1776,1
9944,Hitech City,Bike,6,2.0,460.5,4.0,F,9,1674,0
9945,Secunderabad,Bike,7,,402.0,,F,9,1754,1
9946,Khairtabad,Bike,6,5.0,235.5,5.0,F,10,1133,0
9950,Hitech City,Bike,6,3.0,388.5,4.0,F,7,1208,0
9956,Hitech City,Bike,4,3.0,396.0,5.0,F,2,1541,0
9961,Gachibowli,Bike,6,5.0,381.0,4.0,F,10,1217,0
9972,Hitech City,Bike,3,,205.5,3.0,F,8,4742,0
9977,Masab Tank,Car,4,2.0,213.0,3.0,M,2,4790,1
9980,Hitech City,Car,3,,385.5,2.0,M,8,4242,1
9988,Khairtabad,Car,3,,366.0,5.0,F,10,4163,0
9992,Hitech City,Car,3,1.0,384.0,3.0,F,5,5643,0
9997,Gachibowli,Auto,3,1.0,397.5,,F,10,4244,0
10001,Masab Tank,Auto,4,,351.0,2.0,F,4,5164,0
10002,Hitech City,Auto,6,4.0,336.0,5.0,M,10,5602,0
10005,Secunderabad,Auto,4,1.0,306.0,3.0,M,3,4310,0
10006,Khairtabad,Auto,3,1.0,298.5,3.0,M,3,5127,0
10015,Gachibowli,Auto,3,3.0,277.5,2.0,M,4,4746,0
10017,Secunderabad,Auto,3,5.0,276.0,3.0,F,9,4969,0
10020,Hitech City,Bike,4,,217.5,2.0,M,9,5070,0
10028,Hitech City,Bike,5,5.0,310.5,4.0,F,1,5035,0
10032,Hitech City,Bike,4,1.0,208.5,3.0,F,7,4275,0
10035,Secunderabad,Bike,4,4.0,153.0,3.0,F,9,5644,1
10041,Secunderabad,Bike,5,2.0,219.0,3.0,F,5,4725,0
10043,Masab Tank,Bike,4,,300.0,3.0,F,7,5807,1
10046,Hitech City,Bike,5,4.0,360.0,4.0,M,7,4552,1
10048,Khairtabad,Bike,5,,358.5,3.0,F,7,4960,0
10054,Khairtabad,Bike,3,,405.0,,F,10,5417,0
10058,Hitech City,Bike,4,2.0,315.0,2.0,F,1,5437,1
10062,Hitech City,Bike,3,,283.5,3.0,M,1,4886,0
10065,Secunderabad,Bike,3,,387.0,2.0,F,4,5262,0
10067,Masab Tank,Bike,3,,313.5,3.0,M,1,5186,0
10075,Gachibowli,Bike,4,3.0,204.0,4.0,M,10,5911,0
10076,Hitech City,Bike,4,4.0,331.5,4.0,F,2,5595,1
10080,Hitech City,Bike,5,,258.0,3.0,F,3,4056,0
10082,Hitech City,Bike,3,,322.5,2.0,F,7,4305,0
10083,Secunderabad,Bike,3,4.0,246.0,2.0,M,1,4067,1
10084,Khairtabad,Bike,5,1.0,349.5,3.0,F,6,5560,0
10089,Secunderabad,Bike,4,1.0,400.5,4.0,M,2,4024,0
10090,Khairtabad,Bike,5,,205.5,4.0,F,9,4754,0
10094,Hitech City,Bike,3,1.0,259.5,2.0,F,1,5927,1
10098,Hitech City,Bike,4,4.0,336.0,,F,2,4503,1
10099,Gachibowli,Bike,3,2.0,211.5,3.0,M,7,4682,0
10110,Hitech City,Bike,2,3.0,324.0,3.0,M,9,4032,1
10120,Khairtabad,Car,3,4.0,385.5,3.0,F,4,4883,0
10129,Gachibowli,Car,5,,195.0,4.0,M,4,4371,0
10136,Hitech City,Auto,4,1.0,294.0,3.0,F,9,5216,1
10142,Hitech City,Auto,5,5.0,394.5,5.0,M,10,1789,1
10144,Khairtabad,Auto,6,4.0,370.5,4.0,M,2,1858,1
10146,Hitech City,Auto,7,5.0,381.0,4.0,F,6,1014,0
10147,Gachibowli,Auto,6,3.0,433.5,5.0,F,1,1949,1
10148,Hitech City,Auto,6,2.0,423.0,4.0,F,9,1385,0
10149,Secunderabad,Auto,5,,364.5,6.0,F,10,1189,1
10151,Masab Tank,Auto,4,,342.0,5.0,M,2,1996,0
10152,Hitech City,Auto,5,,352.5,,F,8,1549,0
10153,Gachibowli,Auto,4,1.0,411.0,6.0,M,8,1141,1
10154,Hitech City,Auto,6,,381.0,5.0,F,7,1615,1
10165,Gachibowli,Bike,4,3.0,220.5,2.0,M,2,5431,0
10166,Hitech City,Bike,6,,429.0,4.0,F,4,4889,0
10167,Secunderabad,Bike,2,5.0,406.5,,M,9,4185,0
10171,Gachibowli,Bike,5,2.0,312.0,,M,5,4751,0
10175,Masab Tank,Bike,4,4.0,294.0,3.0,F,2,4320,1
10180,Khairtabad,Bike,7,2.0,381.0,4.0,M,6,1006,0
10184,Hitech City,Bike,5,3.0,349.5,5.0,F,3,1398,0
10185,Secunderabad,Bike,7,5.0,381.0,4.0,F,1,1347,0
10196,Hitech City,Bike,4,3.0,396.0,,F,10,1962,1
10199,Masab Tank,Bike,5,5.0,358.5,6.0,M,1,1384,0
10200,Hitech City,Bike,4,3.0,372.0,5.0,F,7,1789,1
10201,Gachibowli,Bike,6,1.0,402.0,4.0,F,1,1654,1
10204,Khairtabad,Bike,5,1.0,367.5,5.0,M,9,1694,1
10211,Masab Tank,Bike,5,5.0,405.0,,M,5,1852,1
10213,Gachibowli,Bike,5,5.0,355.5,5.0,F,9,1709,0
10217,Masab Tank,Bike,5,1.0,406.5,5.0,F,4,1557,1
10222,Khairtabad,Bike,4,,355.5,5.0,F,9,1978,1
10224,Hitech City,Bike,5,3.0,363.0,5.0,F,6,1681,0
10227,Secunderabad,Bike,6,,397.5,4.0,F,1,1345,1
10232,Hitech City,Bike,2,1.0,348.0,6.0,F,2,5281,1
10243,Gachibowli,Bike,4,2.0,240.0,3.0,M,5,4492,0
10245,Secunderabad,Bike,3,5.0,424.5,2.0,M,2,4207,0
10248,Hitech City,Bike,4,3.0,292.5,,M,5,5863,0
10249,Gachibowli,Car,3,1.0,238.5,2.0,M,5,4906,1
10253,Masab Tank,Car,4,,358.5,3.0,F,9,4930,1
10254,Hitech City,Car,3,1.0,394.5,3.0,M,10,4911,0
10255,Gachibowli,Car,3,5.0,325.5,3.0,M,3,5433,0
10258,Khairtabad,Car,5,,348.0,5.0,F,2,5561,0
10261,Gachibowli,Car,5,4.0,300.0,3.0,M,3,4225,0
10276,Khairtabad,Auto,3,,219.0,3.0,M,8,5637,1
10282,Khairtabad,Auto,3,2.0,228.0,3.0,F,7,4244,0
10285,Gachibowli,Auto,4,4.0,222.0,3.0,M,4,5716,1
10289,Masab Tank,Auto,4,5.0,390.0,,M,10,4331,0
10291,Gachibowli,Auto,4,,399.0,2.0,M,4,5116,0
10293,Secunderabad,Bike,4,,315.0,3.0,F,10,5354,0
10302,Hitech City,Bike,4,1.0,342.0,3.0,M,4,5347,1
10303,Gachibowli,Bike,3,,241.5,,M,2,4174,1
10304,Hitech City,Bike,4,,388.5,2.0,F,10,5265,0
10306,Khairtabad,Bike,4,4.0,231.0,3.0,M,4,5393,1
10308,Hitech City,Bike,4,,337.5,2.0,F,5,5943,0
10318,Khairtabad,Bike,2,2.0,241.5,3.0,F,5,5999,1
10320,Hitech City,Bike,3,,253.5,2.0,F,8,4281,1
10325,Masab Tank,Bike,4,1.0,403.5,,F,7,5211,1
10327,Gachibowli,Bike,4,1.0,357.0,3.0,F,10,4172,0
10328,Hitech City,Bike,5,,258.0,5.0,F,5,4805,0
10329,Secunderabad,Bike,4,4.0,201.0,5.0,M,2,5865,1
10330,Khairtabad,Bike,4,2.0,286.5,2.0,F,8,4806,1
10331,Masab Tank,Bike,5,3.0,315.0,,M,6,4203,1
10341,Secunderabad,Bike,6,5.0,430.5,5.0,M,2,5611,1
10342,Khairtabad,Bike,3,5.0,309.0,2.0,M,3,5113,1
10351,Gachibowli,Bike,5,,361.5,2.0,F,2,5448,0
10352,Hitech City,Bike,2,5.0,342.0,3.0,M,8,5643,1
10358,Hitech City,Bike,2,4.0,339.0,3.0,M,9,4098,1
10369,Gachibowli,Bike,5,2.0,319.5,3.0,M,9,5526,0
10371,Secunderabad,Bike,4,1.0,388.5,3.0,M,9,5148,1
10372,Khairtabad,Bike,4,5.0,255.0,3.0,M,2,5671,0
10375,Gachibowli,Bike,4,1.0,387.0,3.0,F,10,4906,0
10378,Khairtabad,Bike,4,3.0,247.5,2.0,M,2,5210,0
10381,Gachibowli,Bike,2,5.0,357.0,4.0,M,9,4086,0
10385,Masab Tank,Bike,3,,378.0,2.0,M,9,4278,0
10392,Hitech City,Car,4,3.0,270.0,,M,4,5471,0
10394,Hitech City,Car,3,5.0,361.5,,M,10,5099,1
10400,Hitech City,Car,4,,283.5,10.0,F,5,5470,0
10402,Khairtabad,Car,4,2.0,280.5,3.0,F,5,4897,1
10408,Khairtabad,Auto,4,3.0,372.0,5.0,M,3,1093,0
10412,Hitech City,Auto,5,1.0,367.5,5.0,F,7,1092,0
10414,Khairtabad,Auto,5,1.0,351.0,5.0,M,2,1030,1
10422,Hitech City,Auto,4,,310.5,2.0,M,4,5227,1
10424,Hitech City,Auto,3,3.0,378.0,2.0,M,1,5707,1
10433,Masab Tank,Bike,3,3.0,361.5,3.0,F,10,5275,1
10438,Khairtabad,Bike,4,4.0,219.0,10.0,M,1,4351,0
10443,Secunderabad,Bike,4,3.0,396.0,6.0,F,7,1178,1
10450,Khairtabad,Bike,4,3.0,349.5,,M,5,1799,1
10455,Secunderabad,Bike,5,5.0,388.5,6.0,M,5,1382,1
10457,Masab Tank,Bike,5,,325.5,,M,6,1483,1
10458,Hitech City,Bike,4,,363.0,6.0,M,5,1411,0
10463,Masab Tank,Bike,4,5.0,388.5,5.0,F,9,1951,1
10466,Hitech City,Bike,5,1.0,382.5,,F,3,1014,0
10470,Hitech City,Bike,4,2.0,393.0,6.0,F,4,1644,1
10471,Gachibowli,Bike,4,2.0,394.5,,F,4,1644,0
10472,Hitech City,Bike,4,3.0,349.5,,M,4,1668,0
10480,Khairtabad,Bike,4,1.0,414.0,5.0,F,2,1246,0
10487,Masab Tank,Bike,6,4.0,309.0,5.0,F,10,1680,0
10491,Secunderabad,Bike,3,1.0,291.0,4.0,F,8,4308,0
10496,Hitech City,Bike,4,2.0,321.0,6.0,M,9,4736,1
10500,Hitech City,Bike,3,4.0,358.5,2.0,F,10,5674,1
